budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.fox.co.uk/diary-of-a-wimpy-kid,33217,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 11336, ""name"": ""young boy""}, {""id"": 11687, ""name"": ""breaking the fourth wall""}, {""id"": 13035, ""name"": ""middle school""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209220, ""name"": ""live action and animation""}, {""id"": 210351, ""name"": ""friendship drama""}, {""id"": 224637, ""name"": ""line drawing""}]",en,Diary of a Wimpy Kid,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",21.095489,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Color Force"", ""id"": 5420}, {""name"": ""Dayday Films"", ""id"": 8569}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-03-19,75700498,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"It's not a diary, it's a movie.",Diary of a Wimpy Kid,5.9,355
18000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,44115,"[{""id"": 1262, ""name"": ""mountains""}, {""id"": 2300, ""name"": ""despair""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 5303, ""name"": ""utah""}, {""id"": 6511, ""name"": ""alone""}, {""id"": 8122, ""name"": ""canyon""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10984, ""name"": ""true""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 159880, ""name"": ""boulder""}, {""id"": 175428, ""name"": ""adventurer""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 201712, ""name"": ""climber""}, {""id"": 201713, ""name"": ""isolated""}, {""id"": 201715, ""name"": ""hikers""}, {""id"": 212412, ""name"": ""very little dialogue""}]",en,127 Hours,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,52.464877,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Cloud Eight Films"", ""id"": 6708}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Everest Entertainment"", ""id"": 10892}, {""name"": ""HandMade Films"", ""id"": 20076}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-11-05,35692920,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There is no force more powerful than the will to live.,127 Hours,7.0,2606
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",,39541,[],en,Stolen Summer,"Pete, an eight-year-old Catholic boy growing up in the suburbs of Chicago in the mid-1970s, attends Catholic school, where as classes let out for the summer, he's admonished by a nun to follow the path of the Lord, and not that of the Devil. Perhaps taking this message a bit too seriously, Pete decides it's his goal for the summer to help someone get into heaven; having been told that Catholicism is the only sure path to the kingdom of the Lord, Pete decides to convert a Jew to Catholicism in order to improve their standing in the afterlife. Hoping to find a likely candidate, Pete begins visiting a nearby synagogue, where he gets to know Rabbi Jacobson, who responds to Pete's barrage of questions with good humor. Pete also makes friends with the Rabbi's son, Danny, who is about the same age; when he learns that Danny is seriously ill, he decides Danny would be an excellent choice for conversion.",0.87066,[],[],2002-03-22,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You saw the back-stabbing. Now see the final cut.,Stolen Summer,6.4,9
8000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",http://empereur.luc-jacquet.com/index_flash.htm,1667,"[{""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 3028, ""name"": ""penguin""}, {""id"": 4260, ""name"": ""brood""}, {""id"": 4970, ""name"": ""autonomy""}, {""id"": 5698, ""name"": ""egg""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 157160, ""name"": ""antarctic""}]",fr,La Marche de l'empereur,"Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.",17.537154,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Buena Vista International Film Production France"", ""id"": 7658}, {""name"": ""Alliance de Production Cinematographique (APC)"", ""id"": 8661}, {""name"": ""L'Institut Polare Fran\u00e7ais Paul-\u00c9mile Victor"", ""id"": 66329}, {""name"": ""National Geographic Films"", ""id"": 66330}, {""name"": ""Bonne Pioche"", ""id"": 66331}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-01-26,127392239,80.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In the harshest place on Earth, love finds a way.",March of the Penguins,6.9,358
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,153795,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 164181, ""name"": ""sister-in-law""}]",en,Straight A's,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",4.50829,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""The Group Films"", ""id"": 13621}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-16,0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Straight A's,5.2,46
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,2639,"[{""id"": 242, ""name"": ""new york""}, {""id"": 5914, ""name"": ""writer's block""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10818, ""name"": ""author""}]",en,Deconstructing Harry,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",11.352693,"[{""name"": ""Fine Line Features"", ""id"": 8}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-26,10686841,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,Deconstructing Harry,7.3,187
0,"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,153397,"[{""id"": 470, ""name"": ""spy""}, {""id"": 6091, ""name"": ""war""}, {""id"": 156095, ""name"": ""british secret service""}]",en,Restless,A young woman finds out that her mother worked as a spy for the British Secret Service during World War II and has been on the run ever since.,0.812776,"[{""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 3324}, {""name"": ""Sundance Channel"", ""id"": 12574}, {""name"": ""Endor Productions"", ""id"": 12575}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012-12-07,0,180.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Restless,4.9,8
45000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,9869,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 14552, ""name"": ""ira""}, {""id"": 155723, ""name"": ""jack ryan""}]",en,Patriot Games,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",19.637704,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-06-04,178051587,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Not for honor. Not for country. For his wife and child.,Patriot Games,6.3,433
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.perriersbounty.ie/,41009,"[{""id"": 9937, ""name"": ""suspense""}]",en,Perrier’s Bounty,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,3.810943,"[{""name"": ""Premiere Picture"", ""id"": 3870}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Parallel Film Productions"", ""id"": 16486}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2009-09-11,0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Blood is thicker than water. Nothing is thicker than thieves.,Perrier’s Bounty,5.1,24
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",http://www.dummaarodum.com/,63006,"[{""id"": 7090, ""name"": ""goa""}, {""id"": 33067, ""name"": ""drug bust""}, {""id"": 33088, ""name"": ""rave party""}]",hi,Dum Maaro Dum,"We hurtle into the bylanes, beach shacks and raves of Goa with Lorry as his life spirals out of control, with Joki as he tries to redeem the past and with Kamath as he goes no-holds-barred after the mysterious shadow figure behind it all... Punctuated with a soundtrack that moves from pulsating dance tracks to haunting Konkani songs, shot right in the midst of the teeming international tourist hotspots, Dum Maaro Dum takes you on a dramatic, thrilling trip filled with twists, turns, suspense... and a shocking finale!",0.075817,[],[],2011-04-22,0,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,Goa. Paradise on Earth. But every Paradise has a few snakes.,Dum Maaro Dum,5.4,7
1377800,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",,2661,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 2988, ""name"": ""shark attack""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 155461, ""name"": ""shark repelent""}, {""id"": 155488, ""name"": ""black cat""}, {""id"": 163455, ""name"": ""super powers""}]",en,Batman,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,9.815394,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""William Dozier Productions"", ""id"": 1188}, {""name"": ""Greenlawn Productions"", ""id"": 1189}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1966-07-30,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's Here Big As Life In A Real Bat-Epic,Batman,6.1,203
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,10481,"[{""id"": 212, ""name"": ""london england""}, {""id"": 378, ""name"": ""prison""}, {""id"": 3398, ""name"": ""release from prison""}, {""id"": 5424, ""name"": ""women's prison""}, {""id"": 6491, ""name"": ""society for the prevention of cruelty to animals""}, {""id"": 8841, ""name"": ""puppy""}, {""id"": 8905, ""name"": ""pelz""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 158369, ""name"": ""dalmatian""}]",en,102 Dalmatians,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth... a parrot who thinks he's a Rottweiler... teams up with Oddball... an un-marked Dalmation puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil",9.895061,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Cruella Productions"", ""id"": 10472}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-07,183611771,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet Two Unlikely Heroes With A Bone To Pick.,102 Dalmatians,5.1,313
858000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/bambi,3170,"[{""id"": 5774, ""name"": ""forest""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 18211, ""name"": ""loss of loved one""}]",en,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",47.651878,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1942-08-14,267447150,70.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A great love story.,Bambi,6.8,1405
6000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",,2293,"[{""id"": 572, ""name"": ""sex""}, {""id"": 4325, ""name"": ""game show""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 41175, ""name"": ""shopping""}, {""id"": 157690, ""name"": ""mall""}, {""id"": 162296, ""name"": ""ex-boyfriend ex-girlfriend relationship""}, {""id"": 168033, ""name"": ""jay and silent bob""}, {""id"": 171329, ""name"": ""silent man""}, {""id"": 171343, ""name"": ""coke""}, {""id"": 171346, ""name"": ""bandleader""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",16.139771,"[{""name"": ""Gramercy Pictures"", ""id"": 37}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""View Askew Productions"", ""id"": 16934}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-20,2122561,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They're not there to shop. They're not there to work. They're just there.,Mallrats,6.8,392
2450000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://www.goforitmovie.com/,61038,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 187056, ""name"": ""woman director""}]",en,Go for It!,"Carmen is a good student with a bad attitude who lives for dancing in the underground clubs of Chicago. She yearns to be 'somebody' but is afraid to believe in herself. Her immigrant Mexican, working-class parents want her to stay in school and get an education, so she attends junior college while working at a grocery store. Carmen's professor catches her performing one day in the neighborhood and challenges her to audition to a formal dance school in California. She gets into a fight with her chaotic family and runs away to her best friend Gina's place only to find out Gina's been getting beat up by her boyfriend. Meanwhile, Carmen's boyfriend, Jared wants her to commit and move in with him. Pulled apart in every direction, her dream of dancing fades. Can Carmen overcome her fears and take the biggest chance of her life, or will she succumb to her self-doubt?",0.500753,"[{""name"": ""Pantelion Film"", ""id"": 8573}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-13,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Go for It!,4.6,5
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.furryvengeance-movie.com/,35169,"[{""id"": 10468, ""name"": ""bear""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179867, ""name"": ""real estate""}, {""id"": 184952, ""name"": ""land developer""}, {""id"": 234341, ""name"": ""real estate developer""}]",en,Furry Vengeance,"When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",13.668633,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Furry Vengeance Productions"", ""id"": 34447}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-02,39340177,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He came. He saw. They conquered.,Furry Vengeance,4.6,149
